ZX161,4532.760258,3816.237347,0,2,xBYx,1.5,2.9,1.4,0,-90
ZX161,4532.760258,3816.237347,-5.7,7,xMSCx,2.9,8.6,5.7,0,-90
ZX161,4532.760258,3816.237347,-12.8,9,xGMCx,8.6,15.7,7.1,0,-90
ZX161,4532.760258,3816.237347,-19.9,10,xGCx,15.7,22.8,7.1,0,-90
ZX161,4532.760258,3816.237347,-26.1,11,xGSCx,22.8,29,6.2,0,-90
ZX161,4532.760258,3816.237347,-29.7,17,xDSx,29,32.6,3.6,0,-90
ZX161,4532.760258,3816.237347,-31.1,18,xYSSx,32.6,34,1.4,0,-90
ZX161,4532.760258,3816.237347,-37.1,19,xYax,34,40,6,0,-90
ZX185,4512.571053,262.6067186,3.71,0,xFSx,0,0,0,0,-90
ZX185,4512.571053,262.6067186,0.71,0,xFSx,0,3,3,0,-90
ZX185,4512.571053,262.6067186,-3.39,7,xMSCx,3,7.1,4.1,0,-90
ZX185,4512.571053,262.6067186,-11.99,9,xGMCx,7.1,15.7,8.6,0,-90
ZX185,4512.571053,262.6067186,-20.29,10,xGCx,15.7,24,8.3,0,-90
ZX185,4512.571053,262.6067186,-26.29,11,xGSCx,24,30,6,0,-90
ZX185,4512.571053,262.6067186,-36.39,14,xSaCx,30,40.1,10.1,0,-90
ZX185,4512.571053,262.6067186,-38.79,15,xRSCx,40.1,42.5,2.4,0,-90
ZX185,4512.571053,262.6067186,-68.29,19,xYax,42.5,72,29.5,0,-90
ZX185,4512.571053,262.6067186,-72.29,24,xSCax,72,76,4,0,-90
ZX185,4512.571053,262.6067186,-81.29,26,xPMSx,76,85,9,0,-90
ZX743,4482.807444,4460.991839,2.73,0,xFSx,0,0,0,0,-90
ZX743,4482.807444,4460.991839,1.23,0,xFSx,0,1.5,1.5,0,-90
ZX743,4482.807444,4460.991839,-0.27,2,xBYx,1.5,3,1.5,0,-90
ZX743,4482.807444,4460.991839,-2.27,3,xGSSx,3,5,2,0,-90
ZX743,4482.807444,4460.991839,-5.77,7,xMSCx,5,8.5,3.5,0,-90
ZX743,4482.807444,4460.991839,-13.67,9,xGMCx,8.5,16.4,7.9,0,-90
ZX743,4482.807444,4460.991839,-17.67,10,xGCx,16.4,20.4,4,0,-90
ZX743,4482.807444,4460.991839,-22.27,11,xGSCx,20.4,25,4.6,0,-90
ZX880,4465.12781,893.5065231,4.54,0,xFSx,0,0,0,0,-90
ZX880,4465.12781,893.5065231,2.44,0,xFSx,0,2.1,2.1,0,-90
ZX880,4465.12781,893.5065231,0.54,2,xBYx,2.1,4,1.9,0,-90
ZX880,4465.12781,893.5065231,-3.46,7,xMSCx,4,8,4,0,-90
ZX880,4465.12781,893.5065231,-12.46,9,xGMCx,8,17,9,0,-90
ZX880,4465.12781,893.5065231,-20.46,10,xGCx,17,25,8,0,-90
ZX880,4465.12781,893.5065231,-24.96,11,xGSCx,25,29.5,4.5,0,-90
ZX880,4465.12781,893.5065231,-37.36,14,xSaCx,29.5,41.9,12.4,0,-90
ZX880,4465.12781,893.5065231,-40.26,15,xRSCx,41.9,44.8,2.9,0,-90
ZX880,4465.12781,893.5065231,-50.91,19,xYax,44.8,55.45,10.65,0,-90
ZX723,4418.661857,5042.981825,2.51,0,xFSx,0,0,0,0,-90
ZX723,4418.661857,5042.981825,1.21,0,xFSx,0,1.3,1.3,0,-90
ZX723,4418.661857,5042.981825,-0.99,2,xBYx,1.3,3.5,2.2,0,-90
ZX723,4418.661857,5042.981825,-5.69,7,xMSCx,3.5,8.2,4.7,0,-90
ZX723,4418.661857,5042.981825,-13.89,9,xGMCx,8.2,16.4,8.2,0,-90
ZX723,4418.661857,5042.981825,-20.59,10,xGCx,16.4,23.1,6.7,0,-90
ZX723,4418.661857,5042.981825,-25.09,11,xGSCx,23.1,27.6,4.5,0,-90
ZX723,4418.661857,5042.981825,-27.59,17,xDSx,27.6,30.1,2.5,0,-90
ZX723,4418.661857,5042.981825,-33.29,18,xYSSx,30.1,35.8,5.7,0,-90
ZX723,4418.661857,5042.981825,-38.99,19,xYax,35.8,41.5,5.7,0,-90
ZX723,4418.661857,5042.981825,-53.49,21,xGCx,41.5,56,14.5,0,-90
ZX723,4418.661857,5042.981825,-65.59,23,xGSCx,56,68.1,12.1,0,-90
ZX723,4418.661857,5042.981825,-71.99,24,xSCax,68.1,74.5,6.4,0,-90
ZX723,4418.661857,5042.981825,-77.49,26,xPMSx,74.5,80,5.5,0,-90
ZX821,4243.518635,2542.358563,3.67,0,xFSx,0,0,0,0,-90
ZX821,4243.518635,2542.358563,2.17,0,xFSx,0,1.5,1.5,0,-90
ZX821,4243.518635,2542.358563,0.17,1,xBYCx,1.5,3.5,2,0,-90
ZX821,4243.518635,2542.358563,-3.33,7,xMSCx,3.5,7,3.5,0,-90
ZX821,4243.518635,2542.358563,-12.23,9,xGMCx,7,15.9,8.9,0,-90
ZX821,4243.518635,2542.358563,-22.83,10,xGCx,15.9,26.5,10.6,0,-90
ZX821,4243.518635,2542.358563,-25.33,11,xGSCx,26.5,29,2.5,0,-90
ZX821,4243.518635,2542.358563,-35.83,14,xSaCx,29,39.5,10.5,0,-90
ZX821,4243.518635,2542.358563,-37.83,15,xRSCx,39.5,41.5,2,0,-90
ZX821,4243.518635,2542.358563,-46.33,19,xYax,41.5,50,8.5,0,-90
ZX1095,4174.80202,2071.929041,3,0,xFSx,0,0,0,0,-90
ZX1095,4174.80202,2071.929041,2,0,xFSx,0,1,1,0,-90
ZX1095,4174.80202,2071.929041,-0.5,2,xBYx,1,3.5,2.5,0,-90
ZX1095,4174.80202,2071.929041,-5.3,7,xMSCx,3.5,8.3,4.8,0,-90
ZX1095,4174.80202,2071.929041,-13.8,9,xGMCx,8.3,16.8,8.5,0,-90
ZX1095,4174.80202,2071.929041,-20.5,10,xGCx,16.8,23.5,6.7,0,-90
ZX1095,4174.80202,2071.929041,-29.8,11,xGSCx,23.5,32.8,9.3,0,-90
ZX1095,4174.80202,2071.929041,-32.8,17,xDSx,32.8,35.8,3,0,-90
